,drama_title,date,blog_title,writer,contents
0,아스달 연대기 드라마,2019.05.31.,판타지 토일드라마 아스달 연대기 내용 내일 첫방,엘리의 달콤한 수다,판타지 토일드라마 아스달 연대기 내용 내일 첫방 드디어 내일 방송되는 아스달 연대기 내용 개인적으로 판타지 장르를 좋아해서 그런지 이번에 시작하는 드라마도 오래...
1,아스달 연대기 드라마,2019.05.30.,아스달 연대기 대작드라마 한국판 왕좌의 게임일까? 미드 왕겜 표절일까?,갇수랑의 블로그,400억이나 투자되어 선제작되었다는 아스달연대기 드라마가 미드 왕좌의게임을... 아스달 연대기는 2019년 6월 1일부터 tvn과 netflix에서 방영되는 새 드라마이며 총...
2,아스달 연대기 드라마,2019.05.22.,tvN_토일드라마_아스달 연대기_티저&OST 모음...,다영아빠의 일상이야...,tvN 토일드라마 '아스달 연대기' 12인 12색의 특성이 그대로 담겨 의욕을 집중시키는 포스터... 정면을 응시하는 장동건과 송중기의 아우라가 임팩트 있게 담기며 중심을...
3,아스달 연대기 드라마,2019.05.31.,"아스달연대기 뜻과 제작비, 인물, 배경 소개, 몇부작일까?",별무내기의 비망록,01 아스달연대기의 뜻과 배경 드라마는 역시 tvn 사진은 네이버티비와 tvn 출처 우선 '아스달'의 뜻부터 살펴보자 맨 처음 떠오르는 생각은 고조선의 도읍이었던...
4,아스달 연대기 드라마,2019.05.21.,아스달연대기 시대배경 상고시대  알아보기,"일상을 특별하게 ""땡...",역사 드라마나 영화 같은 경우도 역사를 알고보면 더 재미있자나요. 그래서 어차피 기다리고 있는거 ㅎㅎㅎ 아스달연대기에서 보여주는 시대 배경이 어떤지 찾아봤어요...
6,아스달 연대기 드라마,2019.05.31.,[드라마프리뷰] tvN드라마 <아스달 연대기> 미리보기 & 인물관계도,늘항상,"[드라마프리뷰] tvN드라마 <아스달 연대기> 미리보기 & 인물관계도 tvN드라마 <아스달 연대기> 방영일 : 2019.06.01 감독 : 김원석 작가 : 김영현, 박상연 출연 : 장동건(타곤 역)..."
7,아스달 연대기 드라마,2019.05.31.,2019년 6월 신규 드라마 소개 아스달연대기 검법남녀2 보좌관등 7개나!!,황금돼지의 드라마통...,"신규드라마로 7개나 우리에게 다가오네요? 정말 재미가 새록한 것 같습니다 살펴봐드릴께요. tvn 아스달 연대기 연출 김원석 극본 김영현 , 박상연 6월1일 (토,일) 오후..."
10,아스달 연대기 드라마,2019.05.29.,아스달 연대기 몇부작 400억짜리 드라마!,U_riR 톡톡 블로그,"안녕하세요~ 오늘은 새롭게 시작하는 tvN 토, 일 드라마 아스달 연대기 몇부작인지 살펴보고 간략한 드라마 소개를 해볼 생각이에요^^ 아스달 연대기 tvN (토, 일) 오후..."
11,아스달 연대기 드라마,2019.05.28.,<태고의 판타지>아스달 연대기 - 세계관/등장인물/하이라이트 소개,슬 픈 중 독 자,그런 분들이 의기투합해서 만든 <아스달 연대기>에 기대를 걸지 않을 이유가 하나도 없다. 그리고 이 드라마로 그들이 또 하나의 전설을 만들어낼거라 확신한다....
12,아스달 연대기 드라마,2019.05.30.,아스달연대기 넷플릭스 동시 방영!,렌트나라코리아,불구하고 아스달연대기가 기다려 지는 이유라면 한국에서 최초로 이렇게 스케일이 큰 판타지? 그런 드라마를 제작해서에요 아예 시작부터 미드화 시키려는...
13,아스달 연대기 드라마,2019.05.31.,"[카드뉴스] 드라마 〈아스달 연대기〉 시청거부 움직임, 왜?",시사오늘,"(시사오늘, 시사ON, 시사온= 그래픽= 김승종/글= 박근홍 기자/ 이미지 출처= Getty Image Bank, 아스달 연대기 SNS) 드라마 〈아스달 연대기〉 보이콧 움직임이 일고 있다. tvN..."
14,아스달 연대기 드라마,2019.05.27.,아스달 연대기 - 대박 아니면 폭망,세리의 소박한 세상...,"아스달 연대기라는 드라마가 나올 건 알았지만, 어떤 내용인지 누가 출연하지는 그 어떤 배경지식도 없었습니다. 볼만한 드라마가 뭐가 있나 찾다 보니 있더라고요. 누가..."
