,drama_title,date,blog_title,writer,contents
0,트랩 드라마,2019.02.01.,OCN드라마 트랩 시사회 -하드보일드 추적스릴러,라임상자 ♥,"모두 재밌게 본 작품들이라 트랩 드라마 또한 기대가 되더라구요,ㅎㅎ < 드라마 트랩 줄거리 > 알 수 없는 덫에 걸린 국민 앵커의 충격적인 전말을 그린 하드 보일드..."
1,트랩 드라마,2019.02.08.,드라마 <트랩> GV 시사회 후기,문화 소믈리에,"<트랩>은 OCN에서 새롭게 선보이는 '드라마틱 시네마 프로젝트'의 첫 번째 드라마다. 영화와 드라마의 포맷을 결합한 드라마틱 시네마 프로젝트는, 영화의 날선 연출과..."
3,트랩 드라마,2019.02.02.,[드라마 소개] OCN 트랩,로키의 일상추천#,"OCN 드라마 트랩 앵커 강우현 / 이서진 수년간 언론인 신뢰도 1위의 대한민국 국민... 그들이 사냥은 멈추지 않을 테니까."" 드라마 줄거리 OCN 드라마 트랩 드라마의..."
4,트랩 드라마,2019.02.02.,GV시사회 OCN 트랩 영화보다 더 영화 같은 드라마 기대해도 좋아,Influencer 세종여왕...,2019년 2월 9일 토요일 TV OCN 채널을 통해서 첫 방송될 드라마 트랩의 첫 회를 GV 시사회로 미리 보았는데요 이 드라마 대박이더군요.!!! 안 그래도 드라마 스카이캐슬...
5,트랩 드라마,2019.02.08.,[HOT] 2019 믿고 보는 배우_OCN 드라마 트랩 (이서진/성동일/임화영),아이엠플러스코리아...,"첫 번째 스릴러 OCN 드라마 ""트랩"" 드라마 트랩 소개 드리고 자 합니다. 영화 NO ! 정확히 말하면 장르는 하드보일드 추적 스릴러라고 하는데요! 그냥 스릴러도 아니고..."
6,트랩 드라마,2019.02.08.,OCN주말드라마 '트랩' 인물관계도!,까망집수니's 자발적...,"'트랩' 하이라이트 영상/ 제작진이 알려주는 관전포인트 4가지 https://tv.naver.com/v/5234033 https://tv.naver.com/v/5257718 지금까지 OCN주말드라마 트랩 인물관계도, 줄거리..."
7,트랩 드라마,2019.02.06.,OCN 드라마 트랩 기획의도 및 등장인물소개,수정이블로그,"공중파 드라마인줄 알았으나 OCN에서 하는 추적스릴러 라고 말하고 싶은 드라마.. ' 트랩 ' 입니다.. 트랩은 '이서진, 성동일, 서영희'가 나오는 드라마인데요 이서진..."
8,트랩 드라마,2019.01.31.,"OCN 드라마 트랩, 이서진 성동일 임화영 대박이다!",나무처럼,그도 그럴 것이 당초 트랩은 영화로 제작하려다가 드라마가 되었다고 한다. 일단 이 대목에서 얼마나 탄탄할지 가늠이 된다. 질질 끌려는 마음이 없을 테니 내용도...
10,트랩 드라마,2019.01.31.,"[드라마소식] OCN '트랩' 임화영 ""이번 작품 위해 주짓수 배우고, 면허도 취득""",콘텐츠그램 공식 블...,[사진= 트랩] 배우 임화영이 드라마 '트랩' 촬영을 위해 주짓수와 운전을 배웠다고 밝혔다. 31일 역삼동의 한 호텔에서 열린 OCN 드라마틱 시네마 '트랩' 제작발표회에는...
11,트랩 드라마,2019.01.31.,OCN_토일드라마_트랩_티저&OST 모음...,다영아빠의 일상이야...,"OCN 토일드라마 '트랩' 강원도 어느 병원 응급실에 얼마 전까지 국민 앵커로 불리던 강우현이 실려 들어온다... 복합골절, 화상, 관통상, 총상, 뱀에게 물린..."
