,drama_title,date,blog_title,writer,contents
0,슬플 때 사랑한다 드라마,2019.02.18.,"슬플 때 사랑한다! 등장인물관계도, 몇부작, 줄거리, MBC 주말드라마",정연아 이미지테크,"드라마 '슬플 때 사랑한다' 등장인물관계도 이번주 토요일 주말드라마가 ‘신과의 약속’ 후속으로 방송되는 ‘슬플 때 사랑한다’가 오는 23일(토)첫방송, 지현우..."
1,슬플 때 사랑한다 드라마,2019.02.19.,"[스페셜경제]류수영, MBC 드라마 ‘슬플 때 사랑한다’ 출연…“폭넓은 연기 스펙트럼 기대”",스페셜경제,MBC가 ‘신과의 약속’ 후속으로 선보이는 ‘슬플 때 사랑한다’는 사랑은 흔하나 진짜 사랑은 힘든 시대에 진정한 사랑을 찾아가는 남녀의 격정 멜로드라마다....
2,슬플 때 사랑한다 드라마,2019.02.15.,MBC_토요드라마_슬플 때 사랑한다_티저&OST 모음...,다영아빠의 일상이야...,"MBC 토요드라마 '슬플 때 사랑한다' 사랑이라는 말, 흔해졌다... 그러나 사랑, 참 어려워졌다... 사랑때문에 통곡하는 비감한 사랑이 이 시대에 과연 존재할까... MBC..."
4,슬플 때 사랑한다 드라마,2019.02.21.,"MBC 주말 드라마 ""슬플 때 사랑한다"" 제작지원",방송 광고의 모든 것,"정원의 사랑과 하경의 갤러리, 모두 다 가질 수 있는 단 한 번의 기회. 드라마 제작지원 070-7090-4830 문의주세요 슬플 때 사랑한다 공식 홈페이지"
5,슬플 때 사랑한다 드라마,2019.02.17.,"슬플 때 사랑한다::왕빛나+박하나, 기대해",Blog 2 Remember,"사실 전혀 관심 없다가 왕빛나랑 박하나가 나온다고 해서 찾아 보게 된 → 방송 예정인 드라마 ""슬플 때 사랑한다"". 그런데 이 드라마의 줄거리랑 '등장인물 소개'를 보니..."
6,슬플 때 사랑한다 드라마,2019.02.22.,MBC 새 드라마 '슬플 때 사랑한다' 등장인물 & 미리보기,훈 목 상 회,"' , '진심으로 마음을 담으려고 노력하고 있다' 라고 드라마에 대한 애정을 드러냈습니다. 2월 23일(토) 밤 9시 5분 첫방송 슬플 때 사랑한다~!! 4회 연속방송, 본방사수 약속..."
8,슬플 때 사랑한다 드라마,2019.02.17.,"슬플 때 사랑한다 : 신과의 약속 후속작 MBC 드라마 등장인물&인물관계도, 지현우x박한별x류수영x왕빛나",뽕필,#슬플때사랑한다 #MBC드라마 #지현우 #박한별 #류수영 #왕빛나 #신과의약속후속작 #주말드라마 슬플 때 사랑한다 23일 방송되는 '신과의 약속' 후속작 '슬플 때 사랑한다...
9,슬플 때 사랑한다 드라마,2019.02.22.,슬플 때 사랑한다 인물관계도 몇부작 원작 등장인물 줄거리 신과의 약속 후속 드라마,"생활정보, 드라마, ...",슬플 때 사랑한다 몇부작 인물관계도 원작 등장인물 줄거리 신과의 약속 후속 드라마 '슬플 때 사랑한다'는 2월 23일(토) 밤 9시 5분 MBC 주말특별기획 드라마로 첫 방송...
11,슬플 때 사랑한다 드라마,2019.02.11.,드라마 슬플때 사랑한다 줄거리&티저공개,수정이블로그,"정원의 사랑과 하경의 갤러리, 모두 다 가질 수 있는 단 한번의 기회.. 일단 아직 '신과의 약속' 방송이 종방이 안되었는데요 방송에서 우연히 드라마 티저를 본적이..."
12,슬플 때 사랑한다 드라마,2019.02.08.,"[LBYL] ""슬플 때 사랑한다"" 박하나씨 여성 간절기 셔츠형 원피스 - 협찬",엘바이엘 | L BY L,"""슬플 때 사랑한다"" 박하나씨 여성 간절기 셔츠형 원피스 - 협찬 2019년 2월 23일... 진짜 사랑은 힘든 시대, 진정한 사랑을 찾아가는 세 남녀의 격정 멜로 드라마라..."
13,슬플 때 사랑한다 드라마,2019.02.21.,드라마 슬플 때 사랑한다 제작발표회 박한별 귀걸이 아뜰리에 스와로브스키(ATELIER SWAROVSKI),스타패션 매거진,드라마 슬플 때 사랑한다 제작발표회 박한별 귀걸이 아뜰리에 스와로브스키(ATELIER SWAROVSKI) http://www.newsen.com/news_view.php?uid=201902211600471810 슬플 때...
14,슬플 때 사랑한다 드라마,2019.02.22.,박한별의 복귀작 드라마 '슬플 때 사랑한다',초록갓파님의블로그,"박한별 복귀작 '슬플 때 사랑한다', MBC 주말극 흥행 잇나 - DAILYFEED [조이뉴스24... 슬플때사랑한다지현우 #류수영 #박하나 #왕빛나 #슬플때사랑한다류수영 #드라마..."
15,슬플 때 사랑한다 드라마,2019.02.16.,슬플 때 사랑한다 인물관계도 신과의 약속 후속작,연이의 사소한 일상,"'쫓기는 여자, 쫓는 남자, 숨겨준 남자' 사랑은 흔하나 진정한 사랑은 힘든 시대에서 진정한 사랑을 찾아가는 세 남녀의 격정 멜로를 담은 드라마 슬플 때 사랑한다!..."
16,슬플 때 사랑한다 드라마,2019.02.21.,박한별 출산 후 2년만에 컴백 슬플 때 사랑한다,바틀비식으로 세상보...,2월 21일 오후 서울 마포구 MBC 골든마우스홀에서 MBC 새 주말드라마 '슬플 때 사랑한다'(극본 송정림/연출 최이섭 유범상) 제작발표회가 열렸다. 이날 제작발표회에는...
17,슬플 때 사랑한다 드라마,2019.02.17.,슬플 때 사랑한다 박하나 나이 지현우 박한별 복귀작! 인물관계도 등장인물 몇부작 줄거리,날마다 새롭게,슬플 때 사랑한다 왕빛나 씨는 뭐 일일드라마로 얼굴이 많이 알려져 있죠 이분도 미모 연기력 모두 출중하세요! 슬플 때 사랑한다 드라마 슬플 때 사랑한다 에 대한...
18,슬플 때 사랑한다 드라마,2019.02.22.,슬플 때 사랑한다 원작 작가 인물관계도 등장인물은?,투데이 스타 이슈♡,"슬플 때 사랑한다 원작 작가 인물관계도 등장인물 지현우, 박한별 주연의 새로운 드라마 슬플 때 사랑한다에 대한 시청자들의 관심이 상당한데요. 특히 박한별..."
20,슬플 때 사랑한다 드라마,2019.02.14.,슬플때 사랑한다 등장인물관계도 줄거리 몇부작?지현우 박한별 류수영 멜로드라마,아름다운향기 따뜻한...,진정한 사랑을 찾아 나서는 남녀의 멜로드라마 슬플때 사랑한다-그라마 15세관람가 기획 김승모 연출 최이섭 유범상 극본-송정림 주연-서정원(지현우) 윤마리(박한별)...
21,슬플 때 사랑한다 드라마,2019.02.19.,슬플 때 사랑한다 줄거리 인물관계도 재방송 신과의 약속 후속작이에요!,따뜻한 쑹이네입니다...,"검색을 딱 해보니 지난 주까지 저희 엄마께서 너무나도 재밌게 보셨던 신과의 약속 후속작, 슬플 때 사랑한다 라는 드라마가 이번주에 새로 시작하더라구요~ 그래서 슬플..."
22,슬플 때 사랑한다 드라마,2019.02.21.,슬플때 사랑한다 박한별 인스타그램 패션,젤리젤리의 뷰티&패...,박한별이 이번주 토요일 슬플때 사랑한다 MBC 드라마로 복귀하는데요. 보그맘... 입었을 때 날씬해 보이는 핑크패딩이에요. 이번주부터 방송하는 슬플때 사랑한다 첫...
23,슬플 때 사랑한다 드라마,2019.02.22.,격정 멜로 슬플 때 사랑한다 MBC주말드라마,시청아이폰수리,"격정 멜로 슬플 때 사랑한다 MBC주말드라마 이번주부터 새로 시작하는 슬플 때 사랑한다 MBC주말드라마 드라마 기획의도 사랑, 흔하디 흔한 말. 그 흔한 사랑이지만 정말..."
24,슬플 때 사랑한다 드라마,2019.02.22.,슬플때 사랑한다 등장인물관계도 : 지현우 박한별,별하's 감성드라마&...,다른 드라마인 슬플때 사랑한다 속 등장인물과 인물관계도 소개 포스팅... 마리의 모 마리가 어렸을 때 그토록 사랑했던 남편과 사별해야 했다. 그리고 혼자서 마리를...
26,슬플 때 사랑한다 드라마,2019.02.21.,"[새드라마] 슬플 때 사랑한다 줄거리, 내용, 박한별 출산2년만에~ 박하나 지현우 ~",스토리y,펼치는 슬플 때 사랑한다 라는 새 드라마 인것 같네요~^^ 멋져요~ 작은 내용 줄거리로는 재벌가 사장 강인욱(류수영)과 결혼했으나 비참한 인생을 살던 윤마리(박하나...
27,슬플 때 사랑한다 드라마,2019.02.12.,MBC드라마 슬플 때 사랑한다 촬영현장 (도산공원),아직 모든것이 “미...,난 오늘 미세먼지가 그나마 조금 있어서 도산공원으로 발걸음을 옮겼는데 웬걸 종종 드라마 촬영을 보긴 하는데 슬플 때 사랑한다 MBC드라마 같다. 검색해보니 지현우...
28,슬플 때 사랑한다 드라마,2019.02.14.,"mbc 드라마 슬플 때 사랑한다. 지현우,박한별,류수영,왕빛나 캐스팅으로 보는 기대치~",느림보 아빠,"mbc 드라마 슬플 때 사랑한다. 지현우,박한별,류수영,왕빛나 캐스팅으로 보는 기대치~ 드라마 슬플 때 사랑한다는 2월23일 토요일 밤 9시 1분 방송예정이다. MBC가 ‘신과의..."
